KMHOK,ATLASBLOK,KM,grid_id,centroid,NDVI_2020,NDVI_2021,NDVI_2022,NDVI_2023,NDVI_2024,NDVI_2025,NDVI_2026,centroid_x,centroid_y,label
161752,1617,52,60,POINT (6.226758959944921 52.89366574043224),0.8060255646705627,0.8544267416000366,0.8397698998451233,0.806506872177124,0.805504560470581,0.806390106678009,0.8106886744499207,211500.000167404,545500.0004928184,211 - 545
115742,1157,42,61,POINT (6.227797392191699 52.94757917335461),0.8947163224220276,0.8737835884094238,0.8429751992225647,0.8543020486831665,0.7954545617103577,0.8150935173034668,0.9133720397949219,211500.00016729164,551500.0004960344,211 - 551
115655,1156,55,62,POINT (6.197877741680897 52.938799275797095),0.8662301301956177,0.827288806438446,0.8190364241600037,0.83034747838974,0.8009995222091675,0.8831886053085327,0.8911214470863342,209500.000165548,550500.000495538,209 - 550
161624,1616,24,63,POINT (6.182676506370034 52.92092804722244),0.8846153616905212,0.8638213276863098,0.7991690039634705,0.8933551907539368,0.8739047050476074,0.8493034839630127,0.8628953695297241,208500.00016470146,548500.0004944841,208 - 548
161634,1616,34,64,POINT (6.1825126579974965 52.91194238259164),0.5273792147636414,0.6351557374000549,0.7261107563972473,0.5630180835723877,0.6998695135116577,0.8247708082199097,0.8731887936592102,208500.00016471968,547500.0004939472,208 - 547
161635,1616,35,65,POINT (6.19737677697296 52.91184243131495),0.8114216327667236,0.8131629824638367,0.7778877019882202,0.8397040963172913,0.847533643245697,0.8428485989570618,0.8889331221580505,209500.00016560112,547500.0004939294,209 - 547
161625,1616,25,66,POINT (6.197543686301377 52.92082806955707),0.7762795090675354,0.761079728603363,0.6799836158752441,0.7894030809402466,0.8127767443656921,0.6794013381004333,0.7191011309623718,209500.00016558394,548500.000494466,209 - 548
161614,1616,14,67,POINT (6.182840432185447 52.92991368848576),0.90055251121521,0.8606379628181458,0.8642359375953674,0.8678206205368042,0.8876256942749023,0.8669208884239197,0.8996109962463379,208500.00016468397,549500.0004950201,208 - 549
115654,1156,54,68,POINT (6.183004435497733 52.93889930627246),0.8323739171028137,0.8353133797645569,0.7825296521186829,0.8467709422111511,0.7179842591285706,0.8450363278388977,0.8502743244171143,208500.00016466613,550500.0004955553,208 - 550
115644,1156,44,69,POINT (6.183168516360961 52.947884900473404),0.8210301399230957,0.8199672698974609,0.7008525133132935,0.8689818382263184,0.7765957713127136,0.8493562340736389,0.902878999710083,208500.00016464866,551500.0004960885,208 - 551
161615,1616,15,70,POINT (6.197710674519016 52.92981368442082),0.8188574314117432,0.8497065901756287,0.7983574867248535,0.8205689191818237,0.8724252581596375,0.824826717376709,0.8508815169334412,209500.00016556573,549500.0004950021,209 - 549
115645,1156,45,71,POINT (6.1980448878421 52.94778484357671),0.7629299759864807,0.7717524170875549,0.7228047251701355,0.8323127627372742,0.8155093789100647,0.7448880076408386,0.6386018991470337,209500.00016552964,551500.0004960726,209 - 551
161722,1617,22,72,POINT (6.227277808050046 52.92062256219664),0.7617128491401672,0.7954930067062378,0.7741813063621521,0.818671464920044,0.4439716339111328,0.5419320464134216,0.35131964087486267,211500.000167348,548500.0004944319,211 - 548
161731,1617,31,73,POINT (6.212240817114185 52.91174062984326),0.5847709774971008,0.41863560676574707,0.4125456213951111,0.3134556710720062,0.3928695023059845,0.4991033971309662,0.3737843632698059,210500.00016648468,547500.0004939119,210 - 547
161721,1617,21,74,POINT (6.21241078734349 52.92072624120833),0.8917055130004883,0.8369866013526917,0.8585109710693359,0.863101601600647,0.8742023706436157,0.8224543333053589,0.9176881313323975,210500.00016646564,548500.0004944487,210 - 548
161732,1617,32,75,POINT (6.22710477697583 52.911636978196995),0.5978779792785645,0.563032865524292,0.507561981678009,0.5487618446350098,0.5848850011825562,0.5248690843582153,0.306350976228714,211500.00016736594,547500.0004938944,211 - 547
161711,1617,11,76,POINT (6.212580837908317 52.92971182918396),0.48424503207206726,0.5150027275085449,0.4069383144378662,0.36835747957229614,0.6456348299980164,0.35589635372161865,0.2947780191898346,210500.0001664474,549500.0004949843,210 - 549
115751,1157,51,77,POINT (6.212750968864735 52.93869739366098),0.81371009349823,0.828868567943573,0.7855424880981445,0.8774994611740112,0.7741470336914062,0.8605863451957703,0.88425612449646,210500.00016642886,550500.000495519,210 - 550
115741,1157,41,78,POINT (6.2129211802688 52.94768293453027),0.8635333180427551,0.8724040985107422,0.8632357120513916,0.8612040281295776,0.8279845714569092,0.8740481734275818,0.903260350227356,210500.00016641093,551500.000496054,210 - 551
115752,1157,52,79,POINT (6.227624115600916 52.938593659884596),0.46118155121803284,0.5406143069267273,0.43796807527542114,0.5430232286453247,0.6915703415870667,0.4423076808452606,0.5395588278770447,211500.00016731024,550500.0004955007,211 - 550
115634,1156,34,80,POINT (6.18333267482924 52.9568704709795),0.7012448310852051,0.7040669918060303,0.671424388885498,0.7491175532341003,0.8072354197502136,0.6196244955062866,0.6069437861442566,208500.0001646312,552500.00049662,208 - 552
115635,1156,35,81,POINT (6.198212113057755 52.95677038765055),0.875,0.8771522641181946,0.8468952178955078,0.831632673740387,0.8274025321006775,0.8630416989326477,0.9032315611839294,209500.00016551118,552500.0004966051,209 - 552
115731,1157,31,82,POINT (6.21309147217664 52.956668451682695),0.6337670683860779,0.5436534881591797,0.3998045027256012,0.5863354206085205,0.7584198713302612,0.31505316495895386,0.2453647255897522,210500.00016639207,552500.0004965853,210 - 552
115732,1157,32,83,POINT (6.227970750735567 52.95656466309646),0.5909090638160706,0.6241208910942078,0.55681973695755,0.6156670451164246,0.697730541229248,0.6200377941131592,0.5754928588867188,211500.00016727374,552500.0004965673,211 - 552
161743,1617,43,84,POINT (6.241792646420536 52.90254589694805),0.7569060921669006,0.7514955997467041,0.7612874507904053,0.770347535610199,0.7835273742675781,0.7418181896209717,0.7472923994064331,212500.00016826726,546500.0004933386,212 - 546
163811,1638,11,85,POINT (6.285080738808053 52.83931928203205),0.7996178269386292,0.8569087982177734,0.7964300513267517,0.7882617115974426,0.8149883151054382,0.8831827044487,0.8934524059295654,215500.00017105232,539500.0004894948,215 - 539
162745,1627,45,86,POINT (6.270604686022005 52.85740144254405),0.8794326186180115,0.8554242849349976,0.8206508755683899,0.8606924414634705,0.8153846263885498,0.8596342206001282,0.9194772839546204,214500.00017013002,541500.0004906022,214 - 541
163724,1637,24,87,POINT (6.255223877371095 52.830553338171114),0.449521005153656,0.5962339043617249,0.5271554589271545,0.766105055809021,0.823750913143158,0.7927579283714294,0.842450737953186,213500.00016930272,538500.0004889882,213 - 538
